Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2022/03/05 08:53:51,60117.4322,40.0025,1.00,16.00,1.00,0.00,0.00,0.00,0,4.092229,0,2.739135,2.971414,,21.08548,11.00222,15316.94,7141.177,,108.48,64.595957,,,
2022/03/05 08:54:01,60127.4718,10.0017,1.00,17.00,1.00,0.00,0.00,0.00,1.86367,4.135778,7.70772538526,2.744301,2.971505,,21.10683,11.00259,15326.92,7141.223,,108.28,64.597935,,,
2022/03/05 08:54:41,60167.5136,40.0033,1.00,18.00,1.00,0.00,0.00,0.00,0,4.096137,0,2.744301,2.971505,,21.10683,11.00259,15326.92,7141.223,,108.28,64.597935,,,
2022/03/05 09:01:32,60578.5152,410.958,1.00,20.00,1.00,0.00,0.00,0.00,-1.499938,4.029628,-6.044192163064,2.744319,3.142645,,21.1069,11.69448,15326.95,7551.982,,114.51,68.31837,,,
2022/03/05 09:31:32,62378.5589,1800.0034,1.00,21.00,1.00,0.00,0.00,0.00,0,4.078558,0,2.744319,3.142646,,21.1069,11.69448,15326.95,7551.985,,114.51,68.318391,,,
2022/03/05 09:41:20,62966.5337,300.0024,1.00,14.00,2.00,0.00,0.00,0.00,0,4.078493,0,2.744319,3.142646,,21.1069,11.69448,15326.95,7551.985,,114.51,68.318391,,,
2022/03/05 09:41:30,62976.5747,10.0031,1.00,15.00,2.00,0.00,0.00,0.00,-9.340194,3.859719,-36.050524245486,2.71843,3.142663,,21.00639,11.69455,15326.95,7562.013,,115.61,68.318761,,,
2022/03/05 09:42:10,63016.6166,40.0027,1.00,16.00,2.00,0.00,0.00,0.00,0,4.068247,0,2.718424,3.142663,,21.00637,11.69455,15326.95,7562.015,,115.61,68.318761,,,
2022/03/05 09:42:20,63026.6582,10.003,1.00,17.00,2.00,0.00,0.00,0.00,1.863747,4.113553,7.666622063091,2.723592,3.142758,,21.0276,11.69494,15336.93,7562.062,,115.39,68.320826,,,
2022/03/05 09:43:01,63066.6964,40.0028,1.00,18.00,2.00,0.00,0.00,0.00,0,4.074494,0,2.723593,3.142758,,21.02761,11.69494,15336.94,7562.062,,115.39,68.320826,,,
2022/03/05 09:49:52,63477.725,410.9852,1.00,20.00,2.00,0.00,0.00,0.00,-1.499948,3.973337,-5.959798886476,2.723612,3.313899,,21.02768,12.38023,15336.97,7972.82,,121.67,72.041283,,,
2022/03/05 10:19:52,65277.7657,1800.0022,1.00,21.00,2.00,0.00,0.00,0.00,0,4.025661,0,2.723612,3.3139,,21.02768,12.38023,15336.97,7972.822,,121.67,72.041304,,,
2022/03/05 10:29:49,65874.8883,300.003,1.00,14.00,3.00,0.00,0.00,0.00,0,4.025957,0,2.723612,3.3139,,21.02768,12.38023,15336.97,7972.822,,121.67,72.041304,,,
2022/03/05 10:29:59,65884.9293,10.0021,1.00,15.00,3.00,0.00,0.00,0.00,-9.339645,3.800299,-35.493443553855,2.697726,3.313915,,20.92862,12.38029,15336.98,7982.847,,122.84,72.04163,,,
2022/03/05 10:30:39,65924.9697,40.0026,1.00,16.00,3.00,0.00,0.00,0.00,0,4.007858,0,2.697718,3.313915,,20.92859,12.38029,15336.98,7982.85,,122.84,72.04163,,,
2022/03/05 10:30:49,65935.009,10.0015,1.00,17.00,3.00,0.00,0.00,0.00,1.863518,4.055964,7.558361921352,2.702884,3.314012,,20.94951,12.38068,15346.96,7982.894,,122.61,72.043739,,,
2022/03/05 10:31:29,65975.0518,40.0033,1.00,18.00,3.00,0.00,0.00,0.00,0,4.017411,0,2.702887,3.314012,,20.94952,12.38068,15346.97,7982.894,,122.61,72.043739,,,
2022/03/05 10:38:20,66386.0173,410.9212,1.00,20.00,3.00,0.00,0.00,0.00,-1.500194,3.900192,-5.851044637248,2.702905,3.485153,,20.94959,13.0539,15347,8393.592,,128.94,75.764196,,,
2022/03/05 11:08:20,68186.0604,1800.003,1.00,21.00,3.00,0.00,0.00,0.00,0,3.957845,0,2.702905,3.485154,,20.94959,13.05391,15347,8393.594,,128.94,75.764217,,,
2022/03/05 11:18:11,68776.7605,300.0022,1.00,14.00,4.00,0.00,0.00,0.00,0,3.958316,0,2.702905,3.485154,,20.94959,13.05391,15347,8393.594,,128.94,75.764217,,,
2022/03/05 11:18:21,68786.8007,10.0024,1.00,15.00,4.00,0.00,0.00,0.00,-9.33965,3.735576,-34.8889723884,2.677012,3.48517,,20.8522,13.05397,15347,8403.623,,130.19,75.764565,,,
2022/03/05 11:19:01,68826.8426,40.0026,1.00,16.00,4.00,0.00,0.00,0.00,0,3.937152,0,2.677008,3.48517,,20.85218,13.05397,15347,8403.625,,130.19,75.764565,,,
2022/03/05 11:19:11,68836.8805,10.0023,1.00,17.00,4.00,0.00,0.00,0.00,1.863831,3.986172,7.429550944932,2.682176,3.485254,,20.87274,13.0543,15356.98,8403.668,,129.94,75.766391,,,
2022/03/05 11:19:51,68876.9233,40.0028,1.00,18.00,4.00,0.00,0.00,0.00,0,3.949629,0,2.682178,3.485254,,20.87275,13.0543,15356.99,8403.668,,129.94,75.766391,,,
2022/03/05 11:26:42,69287.9591,410.9932,1.00,20.00,4.00,0.00,0.00,0.00,-1.499928,3.837994,-5.756714664432,2.682193,3.656395,,20.87281,13.7162,15357.02,8814.424,,136.32,79.486848,,,
2022/03/05 11:56:42,71088.0031,1800.0032,1.00,21.00,4.00,0.00,0.00,0.00,0,3.904628,0,2.682193,3.656396,,20.87281,13.7162,15357.02,8814.426,,136.32,79.48687,,,
2022/03/05 12:06:30,71676.5638,300.0028,1.00,14.00,5.00,0.00,0.00,0.00,0,3.90523,0,2.682193,3.656396,,20.87281,13.7162,15357.02,8814.426,,136.32,79.48687,,,
2022/03/05 12:06:40,71686.6033,10.0022,1.00,15.00,5.00,0.00,0.00,0.00,-9.339693,3.6849,-34.4158347357,2.656306,3.656409,,20.77677,13.71625,15357.02,8824.446,,137.65,79.487152,,,
2022/03/05 12:07:20,71726.6469,40.0025,1.00,16.00,5.00,0.00,0.00,0.00,0,3.88052,0,2.656302,3.656409,,20.77675,13.71625,15357.02,8824.447,,137.65,79.487152,,,
2022/03/05 12:07:30,71736.6879,10.0024,1.00,17.00,5.00,0.00,0.00,0.00,1.86367,3.928832,7.32204633344,2.661469,3.656502,,20.79701,13.71661,15367,8824.494,,137.39,79.489174,,,
2022/03/05 12:08:11,71776.7306,40.0026,1.00,18.00,5.00,0.00,0.00,0.00,0,3.893869,0,2.661471,3.656502,,20.79702,13.71661,15367.01,8824.494,,137.39,79.489174,,,
2022/03/05 12:15:02,72187.7322,410.9564,1.00,20.00,5.00,0.00,0.00,0.00,-1.499961,3.778141,-5.667064152501,2.661488,3.827642,,20.79708,14.36848,15367.04,9235.249,,143.82,83.209609,,,
2022/03/05 12:45:02,73987.7743,1800.0026,1.00,21.00,5.00,0.00,0.00,0.00,0,3.829705,0,2.661488,3.827644,,20.79708,14.36849,15367.04,9235.252,,143.82,83.209652,,,
2022/03/05 12:54:48,74574.4259,300.0031,1.00,14.00,6.00,0.00,0.00,0.00,0,3.830624,0,2.661488,3.827644,,20.79708,14.36849,15367.04,9235.252,,143.82,83.209652,,,
2022/03/05 12:54:58,74584.4661,10.0024,1.00,15.00,6.00,0.00,0.00,0.00,-9.339322,3.622356,-33.830349082632,2.635607,3.827658,,20.70278,14.36854,15367.06,9245.262,,145.23,83.209957,,,
2022/03/05 12:55:38,74624.5087,40.0024,1.00,16.00,6.00,0.00,0.00,0.00,0,3.811183,0,2.635601,3.827658,,20.70276,14.36854,15367.06,9245.264,,145.23,83.209957,,,
2022/03/05 12:55:48,74634.5512,10.0022,1.00,17.00,6.00,0.00,0.00,0.00,1.863892,3.85346,7.18243326632,2.640767,3.827756,,20.72264,14.36892,15377.04,9245.313,,144.95,83.212087,,,
2022/03/05 12:56:28,74674.5948,40.0031,1.00,18.00,6.00,0.00,0.00,0.00,0,3.818044,0,2.640769,3.827756,,20.72265,14.36892,15377.04,9245.313,,144.95,83.212087,,,
2022/03/05 13:03:19,75085.5938,410.9539,1.00,20.00,6.00,0.00,0.00,0.00,-1.499936,3.711462,-5.566955466432,2.640786,3.998897,,20.72271,15.00967,15377.07,9656.068,,151.43,86.932543,,,
2022/03/05 13:33:19,76885.6347,1800.0021,1.00,21.00,6.00,0.00,0.00,0.00,0,3.75738,0,2.640786,3.998898,,20.72271,15.00968,15377.07,9656.072,,151.43,86.932565,,,
2022/03/05 13:43:19,77484.7044,300.0021,1.00,14.00,7.00,0.00,0.00,0.00,0,3.757768,0,2.640786,3.998898,,20.72271,15.00968,15377.07,9656.072,,151.43,86.932565,,,
2022/03/05 13:43:29,77494.7462,10.0031,1.00,15.00,7.00,0.00,0.00,0.00,-9.339235,3.545827,-33.115311622345,2.614904,3.998913,,20.63031,15.00973,15377.07,9666.101,,152.93,86.932891,,,
2022/03/05 13:44:09,77534.7884,40.0027,1.00,16.00,7.00,0.00,0.00,0.00,0,3.741832,0,2.614897,3.998913,,20.63029,15.00973,15377.07,9666.103,,152.93,86.932891,,,
2022/03/05 13:44:19,77544.8284,10.003,1.00,17.00,7.00,0.00,0.00,0.00,1.86348,3.785632,7.05444951936,2.620064,3.999012,,20.64982,15.0101,15387.06,9666.141,,152.63,86.935043,,,
2022/03/05 13:44:59,77584.8679,40.0023,1.00,18.00,7.00,0.00,0.00,0.00,0,3.749269,0,2.620065,3.999012,,20.64983,15.0101,15387.06,9666.141,,152.63,86.935043,,,
2022/03/05 13:51:50,77995.8845,410.9721,1.00,20.00,7.00,0.00,0.00,0.00,-1.499945,3.643509,-5.465063107005,2.620085,4.170152,,20.6499,15.63899,15387.1,10076.9,,159.16,90.655478,,,
2022/03/05 14:21:50,79795.9277,1800.0027,1.00,21.00,7.00,0.00,0.00,0.00,0,3.696061,0,2.620085,4.170153,,20.6499,15.63899,15387.1,10076.9,,159.16,90.6555,,,
2022/03/05 14:31:43,80389.2,300.0028,1.00,14.00,8.00,0.00,0.00,0.00,0,3.69637,0,2.620085,4.170153,,20.6499,15.63899,15387.1,10076.9,,159.16,90.6555,,,
2022/03/05 14:31:53,80399.2401,10.0031,1.00,15.00,8.00,0.00,0.00,0.00,-9.339297,3.484883,-32.546357347251,2.5942,4.170167,,20.55907,15.63904,15387.11,10086.92,,160.75,90.655804,,,
2022/03/05 14:32:33,80439.2831,40.0035,1.00,16.00,8.00,0.00,0.00,0.00,0,3.678047,0,2.594196,4.170167,,20.55905,15.63904,15387.11,10086.92,,160.75,90.655804,,,
2022/03/05 14:32:43,80449.3231,10.0029,1.00,17.00,8.00,0.00,0.00,0.00,1.863747,3.721718,6.936340757346,2.599365,4.170254,,20.57826,15.63936,15397.09,10086.97,,160.43,90.657696,,,
2022/03/05 14:33:23,80489.365,40.0031,1.00,18.00,8.00,0.00,0.00,0.00,0,3.687026,0,2.599366,4.170254,,20.57827,15.63936,15397.09,10086.97,,160.43,90.657696,,,
2022/03/05 14:40:14,80900.3242,410.9147,1.00,20.00,8.00,0.00,0.00,0.00,-1.50015,3.590281,-5.38596004215,2.599384,4.341394,,20.57833,16.25811,15397.13,10497.67,,167.02,94.37813,,,
2022/03/05 15:10:14,82700.364,1800.0019,1.00,21.00,8.00,0.00,0.00,0.00,0,3.64724,0,2.599384,4.341396,,20.57833,16.25811,15397.13,10497.67,,167.02,94.378174,,,
2022/03/05 15:20:09,83295.1339,300.0022,1.00,14.00,9.00,0.00,0.00,0.00,0,3.647954,0,2.599384,4.341396,,20.57833,16.25811,15397.13,10497.67,,167.02,94.378174,,,
2022/03/05 15:20:19,83305.1742,10.0022,1.00,15.00,9.00,0.00,0.00,0.00,-9.339626,3.43969,-32.12541815594,2.573501,4.34141,,20.48871,16.25816,15397.14,10507.69,,168.7,94.378478,,,
2022/03/05 15:20:59,83345.2176,40.0026,1.00,16.00,9.00,0.00,0.00,0.00,0,3.63093,0,2.573493,4.34141,,20.48869,16.25816,15397.14,10507.69,,168.7,94.378478,,,
2022/03/05 15:21:09,83355.2579,10.0022,1.00,17.00,9.00,0.00,0.00,0.00,1.86393,3.673635,6.84739848555,2.57866,4.341495,,20.50764,16.25847,15407.13,10507.73,,168.36,94.380326,,,
2022/03/05 15:21:49,83395.3005,40.0033,1.00,18.00,9.00,0.00,0.00,0.00,0,3.638535,0,2.57866,4.341495,,20.50764,16.25847,15407.13,10507.73,,168.36,94.380326,,,
2022/03/05 15:28:40,83806.3445,410.9979,1.00,20.00,9.00,0.00,0.00,0.00,-1.499881,3.540197,-5.309874216557,2.57868,4.512636,,20.50771,16.86897,15407.17,10918.49,,175,98.100783,,,
2022/03/05 15:58:40,85606.3868,1800.002,1.00,21.00,9.00,0.00,0.00,0.00,0,3.58854,0,2.57868,4.512637,,20.50771,16.86897,15407.17,10918.49,,175,98.100804,,,
2022/03/05 16:08:44,86210.2311,300.0031,1.00,14.00,10.00,0.00,0.00,0.00,0,3.588776,0,2.57868,4.512637,,20.50771,16.86897,15407.17,10918.49,,175,98.100804,,,
2022/03/05 16:08:54,86220.2715,10.0032,1.00,15.00,10.00,0.00,0.00,0.00,-9.339716,3.381067,-31.578205556972,2.552792,4.512651,,20.4196,16.86902,15407.17,10928.52,,176.77,98.101109,,,
2022/03/05 16:09:34,86260.3126,40.0027,1.00,16.00,10.00,0.00,0.00,0.00,0,3.573265,0,2.552784,4.512651,,20.41957,16.86902,15407.17,10928.52,,176.77,98.101109,,,
2022/03/05 16:09:44,86270.3535,10.0022,1.00,17.00,10.00,0.00,0.00,0.00,1.863907,3.617145,6.742021885515,2.557952,4.512739,,20.43824,16.86934,15417.15,10928.57,,176.42,98.103022,,,
2022/03/05 16:10:24,86310.3953,40.0024,1.00,18.00,10.00,0.00,0.00,0.00,0,3.581603,0,2.557953,4.512739,,20.43824,16.86934,15417.15,10928.57,,176.42,98.103022,,,
2022/03/05 16:17:15,86721.4416,411.0018,1.00,20.00,10.00,0.00,0.00,0.00,-1.499955,3.466038,-5.19890102829,2.557971,4.683879,,20.4383,17.46904,15417.19,11339.33,,183.11,101.823457,,,
2022/03/05 16:47:15,88521.4824,1800.003,1.00,21.00,10.00,0.00,0.00,0.00,0,3.515353,0,2.557971,4.68388,,20.4383,17.46905,15417.19,11339.33,,183.11,101.823478,,,
2022/03/05 16:57:08,89114.1382,300.0026,1.00,14.00,11.00,0.00,0.00,0.00,0,3.516578,0,2.557971,4.68388,,20.4383,17.46905,15417.19,11339.33,,183.11,101.823478,,,
2022/03/05 16:57:18,89124.1812,10.0023,1.00,15.00,11.00,0.00,0.00,0.00,-9.339571,3.310045,-30.914400290695,2.532087,4.683896,,20.35211,17.4691,15417.19,11349.36,,184.98,101.823826,,,
2022/03/05 16:57:58,89164.2258,40.0034,1.00,16.00,11.00,0.00,0.00,0.00,0,3.497843,0,2.532076,4.683896,,20.35207,17.4691,15417.19,11349.37,,184.98,101.823826,,,
2022/03/05 16:58:08,89174.2659,10.003,1.00,17.00,11.00,0.00,0.00,0.00,1.863853,3.539676,6.597435731628,2.537246,4.68398,,20.37035,17.46939,15427.18,11349.4,,184.61,101.825652,,,
2022/03/05 16:58:48,89214.3101,40.0025,1.00,18.00,11.00,0.00,0.00,0.00,0,3.504999,0,2.537247,4.68398,,20.37035,17.46939,15427.19,11349.4,,184.61,101.825652,,,
2022/03/05 17:05:39,89625.2291,410.8715,1.00,20.00,11.00,0.00,0.00,0.00,-1.500146,3.408278,-5.112914608588,2.537267,4.85512,,20.37042,18.05754,15427.22,11760.09,,191.35,105.546087,,,
2022/03/05 17:35:39,91425.2733,1800.0032,1.00,21.00,11.00,0.00,0.00,0.00,0,3.465206,0,2.537267,4.855122,,20.37042,18.05754,15427.22,11760.1,,191.35,105.54613,,,
2022/03/05 17:45:35,92020.8726,300.0032,1.00,14.00,12.00,0.00,0.00,0.00,0,3.466567,0,2.537267,4.855122,,20.37042,18.05754,15427.22,11760.1,,191.35,105.54613,,,
2022/03/05 17:45:45,92030.9159,10.003,1.00,15.00,12.00,0.00,0.00,0.00,-9.340095,3.229665,-30.165377918175,2.511382,4.855139,,20.28591,18.0576,15427.24,11770.11,,193.33,105.5465,,,
2022/03/05 17:46:25,92070.9587,40.0027,1.00,16.00,12.00,0.00,0.00,0.00,0,3.445427,0,2.511374,4.855139,,20.28589,18.0576,15427.24,11770.12,,193.33,105.5465,,,
2022/03/05 17:46:35,92081.0021,10.003,1.00,17.00,12.00,0.00,0.00,0.00,1.863708,3.494492,6.512712696336,2.516541,4.855241,,20.3039,18.05795,15437.22,11770.17,,192.93,105.548717,,,
2022/03/05 17:47:15,92121.044,40.0018,1.00,18.00,12.00,0.00,0.00,0.00,0,3.456704,0,2.516543,4.855241,,20.30391,18.05795,15437.23,11770.17,,192.93,105.548717,,,
2022/03/05 17:54:06,92531.9713,410.8806,1.00,20.00,12.00,0.00,0.00,0.00,-1.500178,3.244391,-4.867164001598,2.516561,5.026382,,20.30397,18.62864,15437.26,12180.86,,199.73,109.269174,,,
2022/03/05 18:24:06,94332.0153,1800.003,1.00,21.00,12.00,0.00,0.00,0.00,0,3.32432,0,2.516561,5.026383,,20.30397,18.62864,15437.26,12180.87,,199.73,109.269196,,,
2022/03/05 18:33:56,94921.7572,300.0027,1.00,14.00,13.00,0.00,0.00,0.00,0,3.3279,0,2.516561,5.026383,,20.30397,18.62864,15437.26,12180.87,,199.73,109.269196,,,
2022/03/05 18:34:06,94931.8012,10.0033,1.00,15.00,13.00,0.00,0.00,0.00,-9.339331,3.037691,-28.370001724721,2.490662,5.026397,,20.22382,18.62868,15437.26,12190.9,,201.81,109.2695,,,
2022/03/05 18:34:46,94971.8463,40.0035,1.00,16.00,13.00,0.00,0.00,0.00,0,3.26242,0,2.490657,5.026397,,20.2238,18.62868,15437.26,12190.9,,201.81,109.2695,,,
2022/03/05 18:34:56,94981.8897,10.0034,1.00,17.00,13.00,0.00,0.00,0.00,1.863632,3.322433,6.191792456656,2.495831,5.02648,,20.24093,18.62896,15447.26,12190.93,,201.4,109.271304,,,
2022/03/05 18:35:36,95021.935,40.0029,1.00,18.00,13.00,0.00,0.00,0.00,0,3.282208,0,2.495833,5.02648,,20.24094,18.62896,15447.27,12190.93,,201.39,109.271304,,,
2022/03/05 18:42:27,95432.7717,410.7854,1.00,20.00,13.00,0.00,0.00,0.00,-1.500184,2.895169,-4.343286211096,2.495853,5.197623,,20.241,19.15759,15447.31,12601.63,,208.25,112.991804,,,
2022/03/05 19:12:27,97232.8163,1800.003,1.00,21.00,13.00,0.00,0.00,0.00,0,3.055984,0,2.495853,5.197624,,20.241,19.15759,15447.31,12601.63,,208.25,112.991826,,,
2022/03/05 19:22:03,97809.0379,300.0035,1.00,14.00,14.00,0.00,0.00,0.00,0,3.065671,0,2.495853,5.197624,,20.241,19.15759,15447.31,12601.63,,208.25,112.991826,,,
2022/03/05 19:22:13,97819.082,10.004,1.00,15.00,14.00,0.00,0.00,0.00,-9.339137,2.604156,-24.320569653372,2.469949,5.197638,,20.1699,19.15764,15447.32,12611.65,,210.44,112.99213,,,
2022/03/05 19:22:53,97859.1263,40.0025,1.00,16.00,14.00,0.00,0.00,0.00,0,2.90296,0,2.469937,5.197638,,20.16987,19.15764,15447.32,12611.65,,210.44,112.99213,,,
2022/03/05 19:23:03,97869.1713,10.0032,1.00,17.00,14.00,0.00,0.00,0.00,1.863541,3.001693,5.593777974913,2.475109,5.19773,,20.18525,19.1579,15457.32,12611.69,,210,112.99413,,,
2022/03/05 19:23:43,97909.2168,40.003,1.00,18.00,14.00,0.00,0.00,0.00,0,2.957052,0,2.47511,5.19773,,20.18526,19.1579,15457.32,12611.69,,210,112.99413,,,
2022/03/05 19:25:22,98008.1361,98.8689,1.00,20.00,14.00,0.00,0.00,0.00,-1.499965,2.499968,-3.74986450112,2.475127,5.238915,,20.18531,19.26978,15457.35,12710.54,,211.66,113.889457,,,
2022/03/05 19:55:22,99808.1807,1800.0045,1.00,24.00,14.00,0.00,0.00,0.00,0,2.836521,0,2.475127,5.238916,,20.18531,19.26978,15457.35,12710.54,,211.66,113.889478,,,
2022/03/05 22:07:09,107715.3397,7907.0949,1.00,28.00,0.00,0.00,0.00,0.00,0.04998536,4.1999,0.209933513464,5.270749,5.238933,3.81495920534968,30.83945,19.26983,23361.89,12710.58,,99.4,113.889848,,,
2022/03/05 22:37:09,109515.385,1800.0036,1.00,29.00,0.00,0.00,0.00,0.00,0,4.190792,0,5.270749,5.238933,,30.83945,19.26983,23361.89,12710.58,,99.4,113.889848,,,
2022/03/05 22:37:11,109517.4866,2.0527,1.00,11.00,0.00,1.00,0.00,0.00,0.003901064,4.192036,0.016353400726304,5.270749,5.238933,,30.83945,19.26983,23361.89,12710.58,,99.4,113.889848,,,
2022/03/05 23:37:11,113117.5304,3600.0022,1.00,12.00,0.00,1.00,0.00,0.00,0,4.18716,0,5.270749,5.238933,,30.83945,19.26983,23361.89,12710.58,,99.4,113.889848,,,
2022/03/05 23:46:55,113701.689,300.003,1.00,14.00,0.00,1.00,0.00,0.00,0,4.187112,0,5.270749,5.238933,,30.83945,19.26983,23361.89,12710.58,,99.4,113.889848,,,
2022/03/05 23:47:06,113711.7314,10.0014,1.00,15.00,0.00,1.00,0.00,0.00,-18.68074,3.72971,-69.6737427854,5.218937,5.238933,,30.64418,19.26983,23361.94,12720.58,,100.38,113.889848,,,
2022/03/05 23:47:46,113751.7753,40.0029,1.00,16.00,0.00,1.00,0.00,0.00,0,4.140204,0,5.218918,5.238933,,30.64412,19.26983,23361.94,12720.58,,100.38,113.889848,,,
2022/03/05 23:47:56,113761.8184,10.0031,1.00,17.00,0.00,1.00,0.00,0.00,2.358157,4.200093,9.904478708601,5.226331,5.239136,,30.67525,19.27067,23371.93,12720.62,,100.25,113.894261,,,
2022/03/05 23:48:36,113801.8628,40.0042,1.00,18.00,0.00,1.00,0.00,0.00,0,4.15015,0,5.226331,5.239136,,30.67525,19.27067,23371.93,12720.62,,100.25,113.894261,,,
2022/03/05 23:56:41,114287.4394,485.5282,1.00,20.00,0.00,1.00,0.00,0.00,-1.500159,4.049813,-6.075363420267,5.226354,5.441417,,30.67534,20.09433,23371.97,13206.04,,104.11,118.291674,,,
2022/03/06 00:26:41,116087.4821,1800.0025,1.00,21.00,0.00,1.00,0.00,0.00,0,4.094736,0,5.226354,5.441417,,30.67534,20.09433,23371.97,13206.04,,104.11,118.291674,,,
2022/03/06 00:36:24,116669.9607,300.0022,1.00,14.00,1.00,1.00,0.00,0.00,0,4.094938,0,5.226354,5.441417,,30.67534,20.09433,23371.97,13206.04,,104.11,118.291674,,,
2022/03/06 00:36:34,116680.0031,10.0022,1.00,15.00,1.00,1.00,0.00,0.00,-18.68124,3.679395,-68.7356610498,5.174584,5.441433,,30.48318,20.0944,23371.99,13216.05,,105.16,118.292022,,,
