Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2022/03/03 14:37:28,50203.4155,10.0022,1.00,17.00,4.00,0.00,0.00,0.00,1.864281,3.984157,7.427588196117,2.68118,3.484622,,20.83306,13.02132,15650.67,8402.572,,129.97,75.752652,35.21955,-0.0389719,
2022/03/03 14:38:08,50243.4542,40.0023,1.00,18.00,4.00,0.00,0.00,0.00,0,3.946318,0,2.681182,3.484622,,20.83307,13.02132,15650.67,8402.572,,129.97,75.752652,35.27734,0.07433057,
2022/03/03 14:44:59,50654.3293,410.8315,1.00,20.00,4.00,0.00,0.00,0.00,-1.500174,3.827511,-5.741932486914,2.681199,3.655732,,20.83314,13.68134,15650.71,8813.196,,136.35,79.472435,35.30568,0.08027315,
2022/03/03 15:14:59,52454.3702,1800.0022,1.00,21.00,4.00,0.00,0.00,0.00,0,3.902955,0,2.681199,3.655734,,20.83314,13.68134,15650.71,8813.199,,136.35,79.472478,35.03388,-0.006068945,
2022/03/03 15:24:44,53039.4079,300.0033,1.00,14.00,5.00,0.00,0.00,0.00,0,3.90344,0,2.681199,3.655734,,20.83314,13.68134,15650.71,8813.199,,136.35,79.472478,35.16856,0.03907681,
2022/03/03 15:24:54,53049.4512,10.0031,1.00,15.00,5.00,0.00,0.00,0.00,-9.333676,3.666615,-34.22299642674,2.655327,3.65575,,20.73757,13.6814,15650.72,8823.216,,137.68,79.472826,35.0707,0.02899766,
2022/03/03 15:25:34,53089.493,40.0024,1.00,16.00,5.00,0.00,0.00,0.00,0,3.875429,0,2.655323,3.65575,,20.73756,13.6814,15650.72,8823.218,,137.68,79.472826,35.19131,0.01470804,
2022/03/03 15:25:44,53099.5332,10.0015,1.00,17.00,5.00,0.00,0.00,0.00,1.866112,3.926139,7.326615101568,2.660497,3.655837,,20.75783,13.68174,15660.71,8823.257,,137.41,79.474717,35.14304,-0.05876303,
2022/03/03 15:26:24,53139.577,40.0028,1.00,18.00,5.00,0.00,0.00,0.00,0,3.889914,0,2.660498,3.655837,,20.75783,13.68174,15660.71,8823.257,,137.41,79.474717,35.27697,-0.03878117,
2022/03/03 15:33:15,53550.5126,410.8929,1.00,20.00,5.00,0.00,0.00,0.00,-1.50015,3.768879,-5.65388383185,2.660515,3.826947,,20.7579,14.332,15660.74,9233.887,,143.84,83.1945,35.02167,0.02857089,
2022/03/03 16:03:15,55350.5542,1800.0021,1.00,21.00,5.00,0.00,0.00,0.00,0,3.826207,0,2.660515,3.826948,,20.7579,14.33201,15660.74,9233.889,,143.84,83.194522,34.94677,-0.04259348,
2022/03/03 16:12:56,55931.6503,300.0037,1.00,14.00,6.00,0.00,0.00,0.00,0,3.827106,0,2.660515,3.826948,,20.7579,14.33201,15660.74,9233.889,,143.84,83.194522,34.82485,-0.09406924,
2022/03/03 16:13:06,55941.6911,10.003,1.00,15.00,6.00,0.00,0.00,0.00,-9.333935,3.602644,-33.62684492414,2.634646,3.826964,,20.66409,14.33206,15660.74,9243.918,,145.26,83.19487,34.93333,-0.00828743,
2022/03/03 16:13:46,55981.7332,40.0024,1.00,16.00,6.00,0.00,0.00,0.00,0,3.805884,0,2.634638,3.826964,,20.66406,14.33206,15660.74,9243.922,,145.26,83.19487,35.01389,-0.05038738,
2022/03/03 16:13:56,55991.7742,10.0023,1.00,17.00,6.00,0.00,0.00,0.00,1.864777,3.852216,7.183523795832,2.639809,3.827053,,20.68395,14.33241,15670.73,9243.963,,144.97,83.196804,35.00861,-0.08532763,
2022/03/03 16:14:36,56031.8169,40.0033,1.00,18.00,6.00,0.00,0.00,0.00,0,3.81413,0,2.639811,3.827053,,20.68396,14.33241,15670.73,9243.963,,144.97,83.196804,35.20808,-0.002753735,
