Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2021/11/24 21:33:23,44937.3003,5195.7546,1.00,10.00,2.00,2.00,0.00,0.00,0.0499946,4.200015,0.209978069919,11.82633,8.750237,,45.71751,31.05843,20979.83,11044.64,,73.99,190.222543,25.7057,0.04747987,
2021/11/24 22:03:23,46737.3499,1800.0016,1.00,12.00,2.00,2.00,0.00,0.00,0,4.188431,0,11.82633,8.750237,,45.71752,31.05843,20979.84,11044.64,,73.99,190.222543,25.57139,0.07127106,
2021/11/24 22:18:21,47635.2838,897.8922,1.00,13.00,2.00,2.00,0.00,0.00,-11.60393,2.499974,-29.00952329782,11.82633,11.64255,,45.71752,40.78833,20979.85,11941.93,,98.45,253.098913,44.3744,-0.02046466,
2021/11/24 22:48:21,49435.3276,1800.003,1.00,14.00,2.00,2.00,0.00,0.00,0,3.066204,0,11.82633,11.64256,,45.71752,40.78834,20979.85,11941.93,,98.45,253.09913,25.60176,0.04249394,
2021/11/25 00:14:36,54610.3717,5174.9797,1.00,10.00,3.00,3.00,0.00,0.00,0.0499916,4.200043,0.2099668696388,14.71763,11.64268,,56.9181,40.78873,26152.06,11941.97,,79.11,253.101739,25.42777,-0.02823234,
2021/11/25 00:44:36,56410.4227,1800.0035,1.00,12.00,3.00,3.00,0.00,0.00,0,4.188417,0,14.71763,11.64268,,56.9181,40.78873,26152.07,11941.97,,79.11,253.101739,25.54083,0.01790941,
2021/11/25 00:55:45,57078.9462,668.4831,1.00,13.00,3.00,3.00,0.00,0.00,-15.46958,2.499926,-38.67280525108,14.71763,14.51303,,56.9181,50.22784,26152.1,12609.9,,98.61,315.500652,52.54951,-0.02682805,
2021/11/25 01:25:45,58878.9887,1800.0021,1.00,14.00,3.00,3.00,0.00,0.00,0,3.102389,0,14.71763,14.51304,,56.9181,50.22787,26152.1,12609.91,,98.61,315.50087,25.34194,-0.05943954,
2021/11/25 02:51:23,64017.2003,5138.1465,1.00,10.00,4.00,4.00,0.00,0.00,0.04999418,4.200027,0.20997690584286,17.5872,14.51318,,68.04454,50.22831,31287.68,12609.95,,82.52,315.503913,25.42395,0.02170622,
2021/11/25 03:21:23,65817.2507,1800.0028,1.00,12.00,4.00,4.00,0.00,0.00,0,4.188296,0,17.5872,14.51318,,68.04455,50.22831,31287.69,12609.95,,82.52,315.503913,25.22167,0.0068295,
2021/11/25 03:30:13,66346.995899,529.7051,1.00,13.00,4.00,4.00,0.00,0.00,-19.33704,2.499934,-48.34132375536,17.5872,17.35619,,68.04455,59.37403,31287.7,13139.23,,98.69,377.308478,61.13086,0.05981445,
2021/11/25 04:00:13,68147.0404,1800.002,1.00,14.00,4.00,4.00,0.00,0.00,0,3.143718,0,17.5872,17.35622,,68.04455,59.37408,31287.7,13139.24,,98.69,377.30913,25.63099,0.09521604,
