Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
2021/06/12 14:22:45,3600.0031,3600.0031,1.00,1.00,0.00,0.00,0.00,0,3.077012,0,0,0,,0,0,0,0,,0,0,15.3586,-0.09578764,15,0,15.29306,-0.02750695,
2021/06/12 16:44:49,12124.2167,8524.1718,1.00,2.00,0.00,0.00,0.00,0.04999775,4.199967,0.20998890007425,2.708104,1.53323E-05,3.8571729975493,10.45737,4.717307E-05,8518.029,0.0368,,0,0.000333,15.95201,0.04845172,15,0,15.87199,0.1213154,
2021/06/12 17:44:49,15724.2648,3600.0031,1.00,4.00,0.00,0.00,0.00,0,4.181549,0,6.603069E-08,1.53323E-05,,10.45737,4.717307E-05,8518.04,0.0368,,23219.95,0.000333,15.61805,0.0597772,15,0,15.3339,-0.03587067,
2021/06/12 19:32:29,22183.5845,6459.2785,1.00,5.00,0.00,0.00,0.00,-1.501709,2.499983,-3.754246970947,1.492424E-07,2.691628,3.65457224646561,10.45737,9.776773,8518.051,6455.095,,1803528000,58.513652,17.89994,-0.05311131,15,0,15.27555,0.02171487,
2021/06/12 20:32:29,25783.6396,3600.0023,1.00,8.00,0.00,0.00,0.00,0,3.007442,0,1.492424E-07,2.691635,,10.45737,9.776793,8518.051,6455.113,,1803533000,58.513804,15.89574,-0.03857076,15,0,15.88852,0.05016893,
2021/06/12 23:04:43,34917.5481,9133.8689,1.00,9.00,0.00,0.00,0.00,0.04999154,4.20007,0.2099679674078,2.703678,2.691651,3.8479780988121,20.86612,9.776839,17644.87,6455.15,,99.56,58.514152,15.87516,-0.0135228,15,0,15.91163,0.0684002,
2021/06/12 23:04:45,34919.6383,2.0316,1.00,11.00,0.00,0.00,0.00,0.2500317,4.204221,1.0511885238057,2.703678,2.691651,,20.86613,9.776839,17644.88,6455.15,,99.56,58.514152,15.8705336431413,-0.016001773600649,15,0,15.9064152755392,0.072208999551681,
2021/06/13 00:04:45,38519.6780,3600.0025,1.00,12.00,0.00,0.00,0.00,0,4.181953,0,2.703678,2.691651,,20.86613,9.776839,17644.88,6455.15,,99.56,58.514152,15.47715,-0.1433167,15,0,15.62701,0.1188332,
2021/06/13 00:14:44,39119.1677,300.0029,1.00,14.00,0.00,0.00,0.00,0,4.181511,0,2.703678,2.691651,,20.86613,9.776839,17644.88,6455.15,,99.56,58.514152,15.82767,-0.01566112,15,0,15.84958,0.05716562,
2021/06/13 00:14:54,39129.2055,10.0022,1.00,15.00,0.00,0.00,0.00,-8.968597,3.769289,-33.805234017533,2.70368,2.716507,2.49962333532008,20.86613,9.871306,17644.92,6465.126,,100.47,59.0545,15.90024,-0.1098979,15,0,15.5507,-0.05764127,
2021/06/13 00:15:34,39169.2451,40.0025,1.00,16.00,0.00,0.00,0.00,0,4.142888,0,2.70368,2.716514,,20.86613,9.871335,17644.92,6465.129,,100.47,59.054652,16.05509,-0.1241672,15,0,15.25385,-0.117479,
2021/06/13 00:15:44,39179.2854,10.0030,1.00,17.00,0.00,0.00,0.00,1.003108,4.2001,4.2131539108,2.706885,2.716612,3.29270129650879,20.87959,9.871741,17654.9,6465.168,,100.36,59.056783,16.49046,0.1312363,15,0,15.68269,0.1269105,
2021/06/13 00:16:24,39219.3240,40.0023,1.00,18.00,0.00,0.00,0.00,0,4.156043,0,2.706885,2.716612,,20.8796,9.871741,17654.91,6465.168,,100.36,59.056783,16.10255,-0.006288886,15,0,15.38887,-0.1110324,
2021/06/13 00:21:00,39494.7304,275.3625,1.00,20.00,0.00,0.00,0.00,-1.49989,4.020458,-6.03024474962,2.706894,2.831188,2.91575970846008,20.87963,10.33464,17654.94,6740.172,,104.59,61.547565,16.32838,0.09056926,15,0,15.6806,0.1020855,
2021/06/13 01:21:00,43094.7692,3600.0026,1.00,21.00,0.00,0.00,0.00,0,4.110047,0,2.706894,2.831189,,20.87963,10.33464,17654.94,6740.175,,104.59,61.547587,15.91676,0.06117553,15,0,15.96779,0.1613408,
2021/06/13 01:30:47,43682.1891,300.0021,1.00,14.00,1.00,0.00,0.00,0,4.110153,0,2.706894,2.831189,,20.87963,10.33464,17654.94,6740.175,,104.59,61.547587,15.81884,0.03842175,15,0,15.5494,-0.05490661,
2021/06/13 01:30:57,43692.2270,10.0033,1.00,15.00,1.00,0.00,0.00,-8.969193,3.739085,-33.536575008405,2.706894,2.856063,,20.87963,10.42833,17654.95,6750.184,,105.51,62.088326,16.16269,-0.07217884,15,0,15.55112,-0.1451054,
2021/06/13 01:31:37,43732.2658,40.0026,1.00,16.00,1.00,0.00,0.00,0,4.091138,0,2.706894,2.856071,,20.87963,10.42836,17654.95,6750.187,,105.51,62.0885,16.43013,0.03155112,15,0,15.88444,0.1067099,
2021/06/13 01:31:47,43742.3044,10.0022,1.00,17.00,1.00,0.00,0.00,1.775673,4.171568,7.407340665264,2.711817,2.85615,,20.90012,10.42868,17664.94,6750.218,,105.32,62.090217,16.37105,0.09803593,15,0,15.90539,0.1824006,
2021/06/13 01:32:27,43782.3431,40.0025,1.00,18.00,1.00,0.00,0.00,0,4.102015,0,2.711818,2.85615,,20.90013,10.42868,17664.94,6750.218,,105.32,62.090217,15.95778,0.01035511,15,0,15.46984,0.09230405,
2021/06/13 01:37:03,44057.7302,275.3410,1.00,20.00,1.00,0.00,0.00,-1.499897,3.999347,-5.998608567259,2.711835,2.970725,,20.9002,10.88832,17664.98,7025.22,,109.55,64.580978,16.36027,0.1073223,15,0,15.71255,0.03687739,
2021/06/13 02:37:03,47657.7704,3600.0037,1.00,21.00,1.00,0.00,0.00,0,4.088051,0,2.711835,2.970726,,20.9002,10.88833,17664.98,7025.223,,109.55,64.581,15.44986,0.06891251,15,0,15.42806,0.1144722,
2021/06/13 02:46:54,48249.1852,300.0020,1.00,14.00,2.00,0.00,0.00,0,4.088322,0,2.711835,2.970726,,20.9002,10.88833,17664.98,7025.223,,109.55,64.581,15.59967,0.02249867,15,0,15.31551,-0.05265772,
2021/06/13 02:47:04,48259.2247,10.0021,1.00,15.00,2.00,0.00,0.00,-8.969383,3.739186,-33.538191342238,2.711835,2.995596,,20.9002,10.98205,17664.99,7035.233,,110.46,65.121652,16.24066,0.1711679,15,0,15.73118,0.107567,
2021/06/13 02:47:44,48299.2637,40.0026,1.00,16.00,2.00,0.00,0.00,0,4.070117,0,2.711835,2.995603,,20.9002,10.98207,17664.99,7035.236,,110.46,65.121804,16.42803,0.0363946,15,0,15.62015,-0.04100084,
2021/06/13 02:47:54,48309.3037,10.0030,1.00,17.00,2.00,0.00,0.00,1.77594,4.144052,7.35958770888,2.716758,2.995687,,20.92056,10.98242,17674.98,7035.27,,110.27,65.12363,16.3576,-0.01719296,15,0,15.86281,0.05788893,
2021/06/13 02:48:34,48349.3425,40.0032,1.00,18.00,2.00,0.00,0.00,0,4.083147,0,2.716759,2.995687,,20.92056,10.98242,17674.98,7035.27,,110.27,65.12363,16.27556,0.1096219,15,0,15.54029,0.01867503,
2021/06/13 02:53:10,48624.7409,275.3547,1.00,20.00,2.00,0.00,0.00,-1.499852,3.976525,-5.9641989743,2.716776,3.110262,,20.92063,11.43996,17675.02,7310.272,,114.48,67.614391,16.06047,0.06665528,15,0,15.66735,0.1304787,
2021/06/13 03:53:10,52224.7810,3600.0032,1.00,21.00,2.00,0.00,0.00,0,4.072254,0,2.716776,3.110264,,20.92063,11.43997,17675.02,7310.276,,114.48,67.614435,15.88031,-0.002829432,15,0,15.69281,0.02431035,
2021/06/13 04:02:56,52810.4025,300.0022,1.00,14.00,3.00,0.00,0.00,0,4.072298,0,2.716776,3.110264,,20.92063,11.43997,17675.02,7310.276,,114.48,67.614435,15.57539,-0.1404461,15,0,15.64103,-0.1176801,
2021/06/13 04:03:06,52820.4394,10.0021,1.00,15.00,3.00,0.00,0.00,-8.969727,3.731229,-33.468105504483,2.716776,3.135133,,20.92063,11.53361,17675.03,7320.284,,115.4,68.155065,15.98752,-0.07224709,15,0,15.52876,-0.1451302,
2021/06/13 04:03:46,52860.4792,40.0034,1.00,16.00,3.00,0.00,0.00,0,4.046657,0,2.716776,3.135141,,20.92063,11.53364,17675.03,7320.287,,115.4,68.155239,16.27573,-0.1199684,15,0,15.62789,-0.1564857,
2021/06/13 04:03:56,52870.5177,10.0024,1.00,17.00,3.00,0.00,0.00,1.775978,4.119475,7.31609697155,2.721698,3.135234,,20.94086,11.53402,17685.01,7320.324,,115.19,68.157261,16.49887,0.1176548,15,0,15.97511,0.1496661,
2021/06/13 04:04:36,52910.5579,40.0025,1.00,18.00,3.00,0.00,0.00,0,4.064555,0,2.721699,3.135234,,20.94086,11.53402,17685.02,7320.324,,115.19,68.157261,16.37204,0.1297906,15,0,15.90638,0.08438349,
2021/06/13 04:09:11,53185.9449,275.3411,1.00,20.00,3.00,0.00,0.00,-1.499894,3.93627,-5.90398775538,2.721716,3.24981,,20.94093,11.9881,17685.05,7595.324,,119.4,70.648043,15.96368,-0.0659579,15,0,15.42473,-0.127489,
2021/06/13 05:09:11,56785.9855,3600.0026,1.00,21.00,3.00,0.00,0.00,0,4.033915,0,2.721716,3.249811,,20.94093,11.98811,17685.05,7595.327,,119.4,70.648065,15.70459,0.03704369,15,0,15.78477,0.1440677,
2021/06/13 05:18:58,57372.5621,300.0021,1.00,14.00,4.00,0.00,0.00,0,4.034172,0,2.721716,3.249811,,20.94093,11.98811,17685.05,7595.327,,119.4,70.648065,15.64699,-0.06727785,15,0,15.73446,-0.001275539,
2021/06/13 05:19:08,57382.6016,10.0023,1.00,15.00,4.00,0.00,0.00,-8.969856,3.696267,-33.154982727552,2.721716,3.274691,,20.94093,12.081,17685.06,7605.339,,120.32,71.188935,15.87395,-0.1299784,15,0,15.30276,-0.1551065,
2021/06/13 05:19:48,57422.6395,40.0025,1.00,16.00,4.00,0.00,0.00,0,4.001096,0,2.721716,3.274698,,20.94093,12.08103,17685.06,7605.343,,120.32,71.189087,16.27602,0.132845,15,0,15.42379,-0.1093304,
2021/06/13 05:19:58,57432.6773,10.0022,1.00,17.00,4.00,0.00,0.00,1.775902,4.072506,7.232371550412,2.726639,3.274779,,20.96092,12.08135,17695.05,7605.375,,120.1,71.190848,15.84625,-0.1318693,15,0,15.52792,-0.09102553,
2021/06/13 05:20:38,57472.7170,40.0027,1.00,18.00,4.00,0.00,0.00,0,4.021434,0,2.72664,3.274779,,20.96093,12.08135,17695.05,7605.375,,120.1,71.190848,15.76242,-0.05471379,15,0,15.23782,0.05131036,
2021/06/13 05:25:13,57748.1179,275.3590,1.00,20.00,4.00,0.00,0.00,-1.49992,3.883031,-5.82423585752,2.726658,3.389354,,20.961,12.52976,17695.09,7880.373,,124.3,73.681609,16.06346,-0.0776279,15,0,15.36429,-0.120953,
2021/06/13 06:25:13,61348.1605,3600.0033,1.00,21.00,4.00,0.00,0.00,0,3.98451,0,2.726658,3.389355,,20.961,12.52976,17695.09,7880.376,,124.3,73.68163,15.87632,-0.03092557,15,0,15.99287,0.06235778,
2021/06/13 06:34:40,61914.3880,300.0022,1.00,14.00,5.00,0.00,0.00,0,3.984702,0,2.726658,3.389355,,20.961,12.52976,17695.09,7880.376,,124.3,73.68163,15.50399,-0.02365589,15,0,15.32185,-0.0897041,
2021/06/13 06:34:50,61924.4269,10.0032,1.00,15.00,5.00,0.00,0.00,-8.9702,3.651922,-32.7584707244,2.726658,3.41424,,20.961,12.62157,17695.09,7890.393,,125.22,74.222609,15.93777,0.0197503,15,0,15.81406,0.1153773,
2021/06/13 06:35:30,61964.4679,40.0025,1.00,16.00,5.00,0.00,0.00,0,3.948685,0,2.726658,3.414249,,20.961,12.6216,17695.09,7890.397,,125.22,74.222804,16.0697,0.0649184,15,0,15.74214,0.1082593,
2021/06/13 06:35:40,61974.5066,10.0023,1.00,17.00,5.00,0.00,0.00,1.775993,4.017842,7.135659267106,2.731581,3.414331,,20.98073,12.62193,17705.08,7890.43,,124.99,74.224587,16.1258,0.06934375,15,0,15.40486,-0.003449917,
2021/06/13 06:36:20,62014.5477,40.0025,1.00,18.00,5.00,0.00,0.00,0,3.969454,0,2.731582,3.414331,,20.98073,12.62193,17705.08,7890.43,,124.99,74.224587,16.01663,-0.005046129,15,0,15.36842,-0.1188964,
2021/06/13 06:40:55,62289.9378,275.3450,1.00,20.00,5.00,0.00,0.00,-1.499903,3.835658,-5.753114941174,2.731599,3.528907,,20.9808,13.06459,17705.12,8165.43,,129.19,76.71537,16.28853,0.06960332,15,0,15.84464,0.1174876,
2021/06/13 07:40:55,65889.9786,3600.0020,1.00,21.00,5.00,0.00,0.00,0,3.940405,0,2.731599,3.528908,,20.9808,13.0646,17705.12,8165.434,,129.19,76.715391,15.9165,0.1421946,15,0,15.84376,0.1877797,
2021/06/13 07:50:40,66474.9396,300.0024,1.00,14.00,6.00,0.00,0.00,0,3.940912,0,2.731599,3.528908,,20.9808,13.0646,17705.12,8165.434,,129.19,76.715391,15.81807,0.06832421,15,0,15.79629,-0.006833076,
2021/06/13 07:50:50,66484.9764,10.0021,1.00,15.00,6.00,0.00,0.00,-8.969444,3.612617,-32.403165874948,2.731599,3.553776,,20.9808,13.15534,17705.13,8175.442,,130.1,77.256,16.0784,0.09827375,15,0,15.80182,0.1552761,
2021/06/13 07:51:30,66525.0168,40.0033,1.00,16.00,6.00,0.00,0.00,0,3.904206,0,2.731599,3.553784,,20.9808,13.15537,17705.13,8175.445,,130.1,77.256174,16.11458,0.1089689,15,0,15.72879,0.1455098,
2021/06/13 07:51:40,66535.0546,10.0022,1.00,17.00,6.00,0.00,0.00,1.773804,3.971286,7.044282991944,2.736516,3.553877,,21.00028,13.15573,17715.11,8175.482,,129.87,77.258196,16.12031,0.1102969,15,0,15.74181,0.1081666,
2021/06/13 07:52:20,66575.0925,40.0024,1.00,18.00,6.00,0.00,0.00,0,3.923678,0,2.736517,3.553877,,21.00028,13.15573,17715.11,8175.482,,129.87,77.258196,15.78827,-0.1195669,15,0,15.43865,-0.1264834,
2021/06/13 07:56:56,66850.4580,275.3204,1.00,20.00,6.00,0.00,0.00,-1.500095,3.796589,-5.695244175955,2.736535,3.668453,,21.00035,13.59364,17715.15,8450.448,,134.05,79.748978,15.93602,0.0702697,15,0,15.54029,-0.07590562,
2021/06/13 08:56:56,70450.4964,3600.0030,1.00,21.00,6.00,0.00,0.00,0,3.904169,0,2.736535,3.668454,,21.00035,13.59365,17715.15,8450.451,,134.05,79.749,15.38975,-0.08353144,15,0,15.35337,-0.1085791,
2021/06/13 09:06:51,71046.1818,300.0022,1.00,14.00,7.00,0.00,0.00,0,3.904797,0,2.736535,3.668454,,21.00035,13.59365,17715.15,8450.451,,134.05,79.749,15.50956,-0.08023292,15,0,15.5242,-0.06429881,
2021/06/13 09:07:01,71056.2197,10.0022,1.00,15.00,7.00,0.00,0.00,-8.96891,3.578247,-32.09297530077,2.736535,3.69332,,21.00035,13.68352,17715.16,8460.459,,134.96,80.289565,15.68762,-0.09129435,15,0,15.49826,-0.002550185,
2021/06/13 09:07:41,71096.2602,40.0035,1.00,16.00,7.00,0.00,0.00,0,3.866807,0,2.736535,3.693327,,21.00035,13.68355,17715.16,8460.462,,134.96,80.289717,16.14893,0.05379587,15,0,15.51548,-0.003106594,
2021/06/13 09:07:51,71106.2989,10.0033,1.00,17.00,7.00,0.00,0.00,1.77552,3.932912,6.98296391424,2.741457,3.693407,,21.01967,13.68386,17725.15,8460.494,,134.72,80.291457,16.21383,0.06749719,15,0,15.63146,0.1017511,
2021/06/13 09:08:31,71146.3369,40.0028,1.00,18.00,7.00,0.00,0.00,0,3.884395,0,2.741459,3.693407,,21.01967,13.68386,17725.15,8460.494,,134.72,80.291457,16.03016,0.09573877,15,0,15.37468,-0.01121521,
2021/06/13 09:13:07,71421.7391,275.3587,1.00,20.00,7.00,0.00,0.00,-1.499882,3.757861,-5.636348072402,2.741475,3.807983,,21.01974,14.11747,17725.18,8735.494,,138.9,82.782239,15.59755,-0.03489941,15.1,0,15.28424,-0.07819295,
2021/06/13 10:13:07,75021.7802,3600.0024,1.00,21.00,7.00,0.00,0.00,0,3.853704,0,2.741475,3.807984,,21.01974,14.11747,17725.18,8735.497,,138.9,82.782261,15.6676,-0.04525036,15,0,15.3762,-0.1408854,
2021/06/13 10:23:10,75624.9909,300.0022,1.00,14.00,8.00,0.00,0.00,0,3.855544,0,2.741475,3.807984,,21.01974,14.11747,17725.18,8735.497,,138.9,82.782261,15.89596,0.133661,15,0,15.63384,0.1269007,
2021/06/13 10:23:20,75635.0303,10.0022,1.00,15.00,8.00,0.00,0.00,-8.96917,3.535282,-31.70854525594,2.741475,3.832851,,21.01974,14.20622,17725.19,8745.507,,139.81,83.322848,16.11577,0.1415193,15,0,15.83922,0.150716,
2021/06/13 10:24:00,75675.0715,40.0025,1.00,16.00,8.00,0.00,0.00,0,3.821324,0,2.741475,3.832859,,21.01974,14.20625,17725.19,8745.51,,139.81,83.323022,16.21537,-0.06305635,15,0,15.59659,-0.131427,
2021/06/13 10:24:10,75685.1084,10.0021,1.00,17.00,8.00,0.00,0.00,1.775726,3.886041,6.900544040766,2.746397,3.832948,,21.03882,14.20659,17735.18,8745.546,,139.56,83.324957,16.27851,0.08888066,15,0,15.7545,0.1163125,
2021/06/13 10:24:50,75725.1479,40.0025,1.00,18.00,8.00,0.00,0.00,0,3.835125,0,2.746399,3.832948,,21.03883,14.20659,17735.18,8745.546,,139.56,83.324957,16.28172,0.1321065,15,0,15.70672,0.06394058,
2021/06/13 10:29:26,76000.5263,275.3340,1.00,20.00,8.00,0.00,0.00,-1.499887,3.714412,-5.571198271444,2.746415,3.947523,,21.03889,14.63525,17735.21,9020.545,,143.73,85.815717,15.91517,-0.04650682,15,0,15.82058,-0.01466423,
2021/06/13 11:29:26,79600.5675,3600.0025,1.00,21.00,8.00,0.00,0.00,0,3.79205,0,2.746415,3.947524,,21.03889,14.63526,17735.21,9020.547,,143.73,85.815739,15.2664,-0.08446544,15,0,15.20814,0.02031863,
2021/06/13 11:39:23,80198.0313,300.0020,1.00,14.00,9.00,0.00,0.00,0,3.792653,0,2.746415,3.947524,,21.03889,14.63526,17735.21,9020.547,,143.73,85.815739,15.67558,0.07884175,15,0,15.66108,0.09483755,
2021/06/13 11:39:33,80208.0692,10.0023,1.00,15.00,9.00,0.00,0.00,-8.969589,3.480026,-31.214402929314,2.746415,3.972409,,21.03889,14.72265,17735.22,9030.563,,144.64,86.356717,15.82248,0.08950561,15,0,15.30523,0.03718406,
2021/06/13 11:40:13,80248.1112,40.0026,1.00,16.00,9.00,0.00,0.00,0,3.769669,0,2.746415,3.972416,,21.03889,14.72268,17735.22,9030.566,,144.64,86.35687,16.04433,0.05165994,15,0,15.41803,-0.0439319,
2021/06/13 11:40:23,80258.1499,10.0030,1.00,17.00,9.00,0.00,0.00,1.775879,3.833272,6.807427246088,2.751336,3.972496,,21.05771,14.72298,17745.21,9030.599,,144.38,86.358609,15.78866,0.01291811,15,0,15.44632,0.1017249,
2021/06/13 11:41:03,80298.1895,40.0026,1.00,18.00,9.00,0.00,0.00,0,3.781213,0,2.751337,3.972496,,21.05772,14.72298,17745.21,9030.599,,144.38,86.358609,15.72928,-0.04362673,15,0,15.16818,-0.1165625,
2021/06/13 11:45:39,80573.5630,275.3308,1.00,20.00,9.00,0.00,0.00,-1.49985,3.665623,-5.49788465655,2.751354,4.087071,,21.05779,15.1459,17745.24,9305.601,,148.55,88.84937,15.74322,-0.1115099,15,0,15.27693,-0.1183796,
2021/06/13 12:45:39,84173.6058,3600.0024,1.00,21.00,9.00,0.00,0.00,0,3.744059,0,2.751354,4.087073,,21.05779,15.1459,17745.24,9305.604,,148.55,88.849413,15.72406,0.06453395,15,0,15.54929,0.1169616,
2021/06/13 12:55:20,84754.7958,300.0021,1.00,14.00,10.00,0.00,0.00,0,3.744436,0,2.751354,4.087073,,21.05779,15.1459,17745.24,9305.604,,148.55,88.849413,15.67047,-0.01180381,15,0,15.61954,0.05650401,
2021/06/13 12:55:30,84764.8361,10.0031,1.00,15.00,10.00,0.00,0.00,-8.971001,3.429588,-30.766837377588,2.751354,4.11195,,21.05779,15.23206,17745.25,9315.615,,149.45,89.390217,15.70183,-0.04641771,15,0,15.1407,-0.1352984,
2021/06/13 12:56:10,84804.8756,40.0025,1.00,16.00,10.00,0.00,0.00,0,3.720128,0,2.751354,4.111958,,21.05779,15.23209,17745.25,9315.618,,149.45,89.390391,15.74247,-0.0928542,15,0,15.10116,-0.09293705,
2021/06/13 12:56:20,84814.9165,10.0031,1.00,17.00,10.00,0.00,0.00,1.775726,3.784508,6.720249252808,2.756276,4.112046,,21.07637,15.23242,17755.24,9315.653,,149.19,89.392304,15.64475,-0.1309082,15,0,15.24398,-0.1059791,
2021/06/13 12:57:00,84854.9569,40.0026,1.00,18.00,10.00,0.00,0.00,0,3.733175,0,2.756277,4.112046,,21.07638,15.23242,17755.24,9315.653,,149.19,89.392304,15.88962,0.03010571,15,0,15.56922,0.137201,
2021/06/13 13:01:35,85130.3209,275.3196,1.00,20.00,10.00,0.00,0.00,-1.500101,3.616165,-5.424612732665,2.756294,4.226621,,21.07644,15.64966,17755.28,9590.618,,153.34,91.883065,15.81223,0.08777142,15,0,15.30227,0.02405405,
2021/06/13 14:01:36,88730.3611,3600.0025,1.00,21.00,10.00,0.00,0.00,0,3.699649,0,2.756294,4.226623,,21.07644,15.64966,17755.28,9590.622,,153.34,91.883109,15.72771,0.06460577,15,0,15.4072,-0.02646804,
2021/06/13 14:11:13,89308.0298,300.0023,1.00,14.00,11.00,0.00,0.00,0,3.700031,0,2.756294,4.226623,,21.07644,15.64966,17755.28,9590.622,,153.34,91.883109,15.72064,0.02880573,15,0,15.5823,0.0812012,
2021/06/13 14:11:23,89318.0683,10.0022,1.00,15.00,11.00,0.00,0.00,-8.972435,3.385857,-30.379381851795,2.756294,4.251493,,21.07644,15.73473,17755.29,9600.629,,154.25,92.423761,15.79584,-0.001759529,15,0,15.5191,0.09163052,
2021/06/13 14:12:03,89358.1078,40.0033,1.00,16.00,11.00,0.00,0.00,0,3.674041,0,2.756294,4.251502,,21.07644,15.73476,17755.29,9600.633,,154.25,92.423957,15.79573,-0.07008493,15,0,15.0524,-0.09521663,
2021/06/13 14:12:13,89368.1473,10.0030,1.00,17.00,11.00,0.00,0.00,1.775154,3.737985,6.63549902469,2.761216,4.251583,,21.09479,15.73506,17765.28,9600.665,,153.98,92.425717,15.94304,0.08416504,15,0,15.17077,0.0432685,
2021/06/13 14:12:53,89408.1860,40.0024,1.00,18.00,11.00,0.00,0.00,0,3.6882,0,2.761217,4.251583,,21.0948,15.73506,17765.28,9600.665,,153.97,92.425717,15.64841,-0.1382717,15,0,15.05074,-0.1703301,
2021/06/13 14:17:29,89683.5395,275.3099,1.00,20.00,11.00,0.00,0.00,-1.500084,3.572478,-5.359017088152,2.761234,4.366158,,21.09486,16.14714,17765.32,9875.632,,158.12,94.916478,15.88634,0.1080209,15,0,15.25982,0.07625014,
2021/06/13 15:17:29,93283.5785,3600.0020,1.00,21.00,11.00,0.00,0.00,0,3.663666,0,2.761234,4.36616,,21.09486,16.14714,17765.32,9875.636,,158.12,94.916522,15.84285,0.1469731,15,0,15.61713,0.1219785,
2021/06/13 15:27:11,93866.0104,300.0020,1.00,14.00,12.00,0.00,0.00,0,3.663873,0,2.761234,4.36616,,21.09486,16.14714,17765.32,9875.636,,158.12,94.916522,15.31961,-0.08504391,15,0,15.03528,-0.01675338,
2021/06/13 15:27:21,93876.0500,10.0024,1.00,15.00,12.00,0.00,0.00,-8.97197,3.351451,-30.06911782847,2.761234,4.391041,,21.09486,16.23138,17765.33,9885.646,,159.02,95.457413,16.01171,0.1170412,15,0,15.49468,0.1627621,
2021/06/13 15:28:01,93916.0885,40.0024,1.00,16.00,12.00,0.00,0.00,0,3.637593,0,2.761234,4.391048,,21.09486,16.23141,17765.33,9885.649,,159.02,95.457565,15.74082,-0.1427722,15,0,14.9828,-0.1566717,
2021/06/13 15:28:11,93926.1278,10.0022,1.00,17.00,12.00,0.00,0.00,1.775612,3.700792,6.571170684704,2.766153,4.391136,,21.11303,16.23173,17775.31,9885.685,,158.75,95.459478,15.84847,0.1334503,15,0,15.3677,0.1336551,
2021/06/13 15:28:51,93966.1683,40.0026,1.00,18.00,12.00,0.00,0.00,0,3.651267,0,2.766155,4.391136,,21.11304,16.23173,17775.31,9885.685,,158.75,95.459478,15.96306,0.1079386,15,0,15.24916,0.04199654,
2021/06/13 15:33:27,94241.5689,275.3554,1.00,20.00,12.00,0.00,0.00,-1.499839,3.53622,-5.30376066858,2.766172,4.505712,,21.1131,16.63965,17775.35,10160.69,,162.89,97.950261,15.77382,0.08520156,15,0,15.37316,0.1308963,
2021/06/13 16:33:27,97841.6085,3600.0025,1.00,21.00,12.00,0.00,0.00,0,3.635645,0,2.766172,4.505713,,21.1131,16.63965,17775.35,10160.7,,162.89,97.950283,15.86118,0.07970303,15,0,15.60633,0.1161984,
2021/06/13 16:43:17,98431.4276,300.0022,1.00,14.00,13.00,0.00,0.00,0,3.636003,0,2.766172,4.505713,,21.1131,16.63965,17775.35,10160.7,,162.89,97.950283,15.44177,0.03113985,15,0,15.07001,-0.05544245,
2021/06/13 16:43:27,98441.4672,10.0033,1.00,15.00,13.00,0.00,0.00,-8.971725,3.323376,-29.8164155436,2.766172,4.530591,,21.1131,16.72318,17775.36,10170.71,,163.79,98.491109,16.01312,0.08470446,15,0,15.3649,-0.02909243,
2021/06/13 16:44:07,98481.5065,40.0024,1.00,16.00,13.00,0.00,0.00,0,3.609616,0,2.766172,4.530598,,21.1131,16.72321,17775.36,10170.71,,163.79,98.491261,16.2548,0.04299253,15,0,15.58507,-0.02986461,
2021/06/13 16:44:17,98491.5437,10.0023,1.00,17.00,13.00,0.00,0.00,1.775406,3.672664,6.520469701584,2.771092,4.530681,,21.13113,16.7235,17785.35,10170.75,,163.5,98.493065,16.18936,0.1233551,15,0,15.4248,0.1030457,
2021/06/13 16:44:57,98531.5823,40.0025,1.00,18.00,13.00,0.00,0.00,0,3.62292,0,2.771094,4.530681,,21.13113,16.7235,17785.35,10170.75,,163.5,98.493065,15.92804,-0.01371145,15,0,15.18492,-0.1071236,
2021/06/13 16:49:32,98806.9718,275.3436,1.00,20.00,13.00,0.00,0.00,-1.500036,3.503359,-5.255164620924,2.771111,4.645256,,21.1312,17.12794,17785.38,10445.71,,167.63,100.983826,16.03654,-0.09370685,15,0,15.45395,-0.02780765,
2021/06/13 17:49:32,102407.0115,3600.0027,1.00,21.00,13.00,0.00,0.00,0,3.607756,0,2.771111,4.645257,,21.1312,17.12795,17785.38,10445.71,,167.63,100.983848,15.43341,-0.1474485,15,0,15.26582,-0.1065269,
2021/06/13 17:59:13,102987.4544,300.0028,1.00,14.00,14.00,0.00,0.00,0,3.60832,0,2.771111,4.645257,,21.1312,17.12795,17785.38,10445.71,,167.63,100.983848,15.84457,0.07435918,15,0,15.70627,0.09947687,
2021/06/13 17:59:23,102997.4940,10.0032,1.00,15.00,14.00,0.00,0.00,-8.97171,3.292969,-29.54356290699,2.771111,4.670137,,21.1312,17.21073,17785.4,10455.72,,168.53,101.524717,16.10663,-0.009613037,15,0,15.70627,0.06095409,
