HG2_600_1 - Time [s],HG2_600_2 - Power [W],HG2_600_3 - Time [s],HG2_600_4 - Energy [Wh],HG2_450_1 - Time [s],HG2_450_2 - Power [W],HG2_450_3 - Time [s],HG2_450_4 - Energy [Wh],Pack_1 - Time [s],Pack_2 - Power [W],Pack_3 - Time [s],Pack_4 - Energy [Wh]
2.2,-126.5392131,2.2,0.030776938,2.2,-134.3444356,2.2,0.032675329,2.2,-71874.27302,2.2,17.48130084
2.21,-130.4102807,2.21,0.031133842,2.21,-138.4542793,2.21,0.033054247,2.21,-74073.03942,2.21,17.68402231
2.22,-135.0804642,2.22,0.031502855,2.22,-143.4125302,2.22,0.033446021,2.22,-76725.70365,2.22,17.89362141
2.23,-139.3225331,2.23,0.031884403,2.23,-147.9162594,2.23,0.033851105,2.23,-79135.19877,2.23,18.11034104
2.24,-140.8403164,2.24,0.032274917,2.24,-149.527663,2.24,0.034265706,2.24,-79997.29971,2.24,18.33215274
2.25,-140.840694,2.25,0.032666141,2.25,-149.5280639,2.25,0.034681062,2.25,-79997.51421,2.25,18.55436795
2.26,-140.8400474,2.26,0.033057364,2.26,-149.5273774,2.26,0.035096417,2.26,-79997.14691,2.26,18.77658295
2.27,-140.8397587,2.27,0.033448586,2.27,-149.5270709,2.27,0.03551177,2.27,-79996.98293,2.27,18.99879695
2.28,-140.839371,2.28,0.033839807,2.28,-149.5266593,2.28,0.035927122,2.28,-79996.76271,2.28,19.22101051
2.29,-140.8394102,2.29,0.034231028,2.29,-149.526701,2.29,0.036342474,2.29,-79996.78502,2.29,19.44322363
2.3,-140.8401461,2.3,0.034622249,2.3,-149.5274822,2.3,0.036757827,2.3,-79997.20296,2.3,19.66543755
2.31,-140.8407422,2.31,0.035013473,2.31,-149.5281151,2.31,0.037173182,2.31,-79997.54158,2.31,19.88765252
2.32,-140.8408271,2.32,0.035404697,2.32,-149.5282052,2.32,0.037588538,2.32,-79997.58978,2.32,20.10986801
2.33,-140.8409925,2.33,0.035795922,2.33,-149.5283808,2.33,0.038003895,2.33,-79997.68375,2.33,20.33208367
2.34,-140.8410423,2.34,0.036187147,2.34,-149.5284337,2.34,0.038419251,2.34,-79997.71204,2.34,20.55429952
2.35,-140.8411075,2.35,0.036578372,2.35,-149.528503,2.35,0.038834608,2.35,-79997.74909,2.35,20.77651544
2.36,-140.8411968,2.36,0.036969598,2.36,-149.5285977,2.36,0.039249965,2.36,-79997.79979,2.36,20.99873149
2.37,-140.8412392,2.37,0.037360823,2.37,-149.5286427,2.37,0.039665323,2.37,-79997.82384,2.37,21.22094766
2.38,-140.8419379,2.38,0.03775205,2.38,-149.5293846,2.38,0.040080681,2.38,-79998.22075,2.38,21.44316456
2.39,-140.8414084,2.39,0.038143277,2.39,-149.5288223,2.39,0.04049604,2.39,-79997.91995,2.39,21.66538134
2.4,-140.8421814,2.4,0.038534505,2.4,-149.529643,2.4,0.0409114,2.4,-79998.35902,2.4,21.88759883
2.41,-140.8424242,2.41,0.038925734,2.41,-149.5299009,2.41,0.04132676,2.41,-79998.49696,2.41,22.10981672
2.42,-140.8428968,2.42,0.039316964,2.42,-149.5304026,2.42,0.041742122,2.42,-79998.76537,2.42,22.33203545
2.43,-140.8428743,2.43,0.039708194,2.43,-149.5303787,2.43,0.042157485,2.43,-79998.75262,2.43,22.55425422
2.44,-140.8428257,2.44,0.040099424,2.44,-149.5303271,2.44,0.042572847,2.44,-79998.72499,2.44,22.77647292
2.45,-140.8428389,2.45,0.040490654,2.45,-149.5303411,2.45,0.042988209,2.45,-79998.73248,2.45,22.99869163
2.46,-140.8426847,2.46,0.040881884,2.46,-149.5301774,2.46,0.04340357,2.46,-79998.64493,2.46,23.22091021
2.47,-140.8427232,2.47,0.041273114,2.47,-149.5302183,2.47,0.043818932,2.47,-79998.66678,2.47,23.44312867
2.48,-140.8430867,2.48,0.041664344,2.48,-149.5306042,2.48,0.044234294,2.48,-79998.87327,2.48,23.66534745
2.49,-140.8432001,2.49,0.042055575,2.49,-149.5307245,2.49,0.044649657,2.49,-79998.93763,2.49,23.88756666
2.5,-140.8430298,2.5,0.042446806,2.5,-149.5305438,2.5,0.04506502,2.5,-79998.84094,2.5,24.10978585
2.51,-140.8429799,2.51,0.042838037,2.51,-149.5304908,2.51,0.045480383,2.51,-79998.81259,2.51,24.33200479
2.52,-140.8430332,2.52,0.043229267,2.52,-149.5305474,2.52,0.045895745,2.52,-79998.84287,2.52,24.55422375
2.53,-140.8430854,2.53,0.043620498,2.53,-149.5306028,2.53,0.046311108,2.53,-79998.87249,2.53,24.7764428
2.54,-140.8434406,2.54,0.044011729,2.54,-149.5309799,2.54,0.046726471,2.54,-79999.07427,2.54,24.99866203
2.55,-140.8438132,2.55,0.044402961,2.55,-149.5313755,2.55,0.047141836,2.55,-79999.2859,2.55,25.22088207
2.56,-140.843586,2.56,0.044794194,2.56,-149.5311343,2.56,0.0475572,2.56,-79999.15684,2.56,25.44310221
2.57,-140.8435273,2.57,0.045185426,2.57,-149.5310719,2.57,0.047972565,2.57,-79999.12348,2.57,25.66532201
2.58,-140.8436293,2.58,0.045576658,2.58,-149.5311803,2.58,0.048387929,2.58,-79999.18146,2.58,25.88754185
2.59,-140.8437242,2.59,0.045967891,2.59,-149.5312811,2.59,0.048803293,2.59,-79999.23537,2.59,26.10976188
2.6,-140.843912,2.6,0.046359124,2.6,-149.5314804,2.6,0.049218658,2.6,-79999.34203,2.6,26.33198218
2.61,-140.8439543,2.61,0.046750357,2.61,-149.5315253,2.61,0.049634024,2.61,-79999.36602,2.61,26.55420262
2.62,-140.8439468,2.62,0.04714159,2.62,-149.5315173,2.62,0.050049389,2.62,-79999.36176,2.62,26.77642309
2.63,-140.8439409,2.63,0.047532823,2.63,-149.5315111,2.63,0.050464754,2.63,-79999.35844,2.63,26.99864353
2.64,-140.8441251,2.64,0.047924056,2.64,-149.5317066,2.64,0.05088012,2.64,-79999.46304,2.64,27.22086407
2.65,-140.8441975,2.65,0.04831529,2.65,-149.5317835,2.65,0.051295486,2.65,-79999.50418,2.65,27.44308485
2.66,-140.8441167,2.66,0.048706524,2.66,-149.5316978,2.66,0.051710852,2.66,-79999.45831,2.66,27.66530565
2.67,-140.8441293,2.67,0.049097758,2.67,-149.5317111,2.67,0.052126218,2.67,-79999.46544,2.67,27.88752639
2.68,-140.8442404,2.68,0.049488992,2.68,-149.531829,2.68,0.052541584,2.68,-79999.52854,2.68,28.1097472
2.69,-140.8443358,2.69,0.049880226,2.69,-149.5319303,2.69,0.05295695,2.69,-79999.58274,2.69,28.33196823
2.7,-140.8443198,2.7,0.05027146,2.7,-149.5319133,2.7,0.053372316,2.7,-79999.57362,2.7,28.55418929
2.71,-140.8442889,2.71,0.050662694,2.71,-149.5318806,2.71,0.053787683,2.71,-79999.55612,2.71,28.7764103
2.72,-140.8442742,2.72,0.051053928,2.72,-149.5318649,2.72,0.054203049,2.72,-79999.54772,2.72,28.99863121
2.73,-140.8443809,2.73,0.051445162,2.73,-149.5319783,2.73,0.054618415,2.73,-79999.60837,2.73,29.22085225
2.74,-140.844464,2.74,0.051836397,2.74,-149.5320664,2.74,0.055033782,2.74,-79999.65555,2.74,29.44307345
2.75,-140.8445075,2.75,0.052227632,2.75,-149.5321126,2.75,0.055449149,2.75,-79999.68025,2.75,29.66529476
2.76,-140.8445503,2.76,0.052618866,2.76,-149.532158,2.76,0.055864516,2.76,-79999.70455,2.76,29.88751614
2.77,-140.8446498,2.77,0.053010101,2.77,-149.5322637,2.77,0.056279883,2.77,-79999.76109,2.77,30.10973762
2.78,-140.8447524,2.78,0.053401337,2.78,-149.5323727,2.78,0.056695251,2.78,-79999.81938,2.78,30.33195933
2.79,-140.8447459,2.79,0.053792572,2.79,-149.5323657,2.79,0.057110619,2.79,-79999.81567,2.79,30.55418105
2.8,-140.8447162,2.8,0.054183808,2.8,-149.5323342,2.8,0.057525986,2.8,-79999.79879,2.8,30.77640272
2.81,-140.8446994,2.81,0.054575043,2.81,-149.5323164,2.81,0.057941354,2.81,-79999.78928,2.81,30.99862438
2.82,-140.84471,2.82,0.054966278,2.82,-149.5323276,2.82,0.058356722,2.82,-79999.79528,2.82,31.22084602
2.83,-140.8448021,2.83,0.055357514,2.83,-149.5324254,2.83,0.058772089,2.83,-79999.84758,2.83,31.44306771
2.84,-140.8448963,2.84,0.055748749,2.84,-149.5325255,2.84,0.059187457,2.84,-79999.90112,2.84,31.66528962
2.85,-140.8449979,2.85,0.056139985,2.85,-149.5326333,2.85,0.059602826,2.85,-79999.95881,2.85,31.88751165
2.86,-140.8450073,2.86,0.056531221,2.86,-149.5326432,2.86,0.060018194,2.86,-79999.96412,2.86,32.10973377
2.87,-140.8450111,2.87,0.056922458,2.87,-149.5326473,2.87,0.060433562,2.87,-79999.96629,2.87,32.33195589
2.88,-140.8450203,2.88,0.057313694,2.88,-149.5326571,2.88,0.060848931,2.88,-79999.97156,2.88,32.55417803
2.89,-140.8450311,2.89,0.05770493,2.89,-149.5326686,2.89,0.061264299,2.89,-79999.97768,2.89,32.77640018
2.9,-140.8450452,2.9,0.058096166,2.9,-149.5326835,2.9,0.061679668,2.9,-79999.9857,2.9,32.99862235
2.91,-140.8450576,2.91,0.058487402,2.91,-149.5326966,2.91,0.062095037,2.91,-79999.99269,2.91,33.22084455
2.92,-140.8450784,2.92,0.058878639,2.92,-149.5327188,2.92,0.062510405,2.92,-80000.00456,2.92,33.44306677
2.93,-140.845102,2.93,0.059269875,2.93,-149.5327438,2.93,0.062925774,2.93,-80000.01792,2.93,33.66528903
2.94,-140.8451011,2.94,0.059661111,2.94,-149.5327428,2.94,0.063341143,2.94,-80000.01742,2.94,33.8875113
2.95,-140.8451062,2.95,0.060052348,2.95,-149.5327483,2.95,0.063756511,2.95,-80000.02032,2.95,34.10973358
2.96,-140.845151,2.96,0.060443584,2.96,-149.5327958,2.96,0.06417188,2.96,-80000.04577,2.96,34.33195589
2.97,-140.8451889,2.97,0.060834821,2.97,-149.5328361,2.97,0.064587249,2.97,-80000.06732,2.97,34.55417828
2.98,-140.845176,2.98,0.061226058,2.98,-149.5328223,2.98,0.065002618,2.98,-80000.05995,2.98,34.77640068
2.99,-140.8451776,2.99,0.061617294,2.99,-149.5328241,2.99,0.065417987,2.99,-80000.06087,2.99,34.99862307
3,-140.8451932,3,0.062008531,3,-149.5328407,3,0.065833356,3,-80000.06976,3,35.22084547
3.01,-140.8452026,3.01,0.062399767,3.01,-149.5328506,3.01,0.066248725,3.01,-80000.07507,3.01,35.4430679
3.02,-140.8452129,3.02,0.062791004,3.02,-149.5328615,3.02,0.066664094,3.02,-80000.0809,3.02,35.66529034
3.03,-140.8452179,3.03,0.063182241,3.03,-149.5328668,3.03,0.067079463,3.03,-80000.08375,3.03,35.88751279
3.04,-140.8452125,3.04,0.063573478,3.04,-149.5328611,3.04,0.067494832,3.04,-80000.08068,3.04,36.10973523
3.05,-140.845223,3.05,0.063964714,3.05,-149.5328723,3.05,0.067910201,3.05,-80000.08669,3.05,36.33195769
3.06,-140.8453182,3.06,0.064355951,3.06,-149.5329733,3.06,0.06832557,3.06,-80000.14072,3.06,36.55418018
3.07,-140.8453237,3.07,0.064747188,3.07,-149.5329792,3.07,0.06874094,3.07,-80000.14387,3.07,36.7764028
3.08,-140.8453234,3.08,0.065138425,3.08,-149.5329788,3.08,0.069156309,3.08,-80000.14366,3.08,36.99862542
3.09,-140.845497,3.09,0.065529662,3.09,-149.5331632,3.09,0.069571679,3.09,-80000.24231,3.09,37.22084816
3.1,-140.8455951,3.1,0.0659209,3.1,-149.5332673,3.1,0.069987049,3.1,-80000.29799,3.1,37.44307108
3.11,-140.8455519,3.11,0.066312137,3.11,-149.5332214,3.11,0.070402419,3.11,-80000.27347,3.11,37.66529408
3.12,-140.8455663,3.12,0.066703375,3.12,-149.5332367,3.12,0.070817789,3.12,-80000.28165,3.12,37.88751707
3.13,-140.8455938,3.13,0.067094613,3.13,-149.5332659,3.13,0.071233159,3.13,-80000.29726,3.13,38.1097401
3.14,-140.84556,3.14,0.067485851,3.14,-149.53323,3.14,0.071648529,3.14,-80000.27807,3.14,38.33196314
3.15,-140.8455688,3.15,0.067877088,3.15,-149.5332394,3.15,0.072063899,3.15,-80000.28307,3.15,38.55418613
3.16,-140.8456585,3.16,0.068268326,3.16,-149.5333346,3.16,0.07247927,3.16,-80000.334,3.16,38.77640921
3.17,-140.8456594,3.17,0.068659564,3.17,-149.5333356,3.17,0.07289464,3.17,-80000.33453,3.17,38.99863237
3.18,-140.845674,3.18,0.069050802,3.18,-149.5333511,3.18,0.07331001,3.18,-80000.34284,3.18,39.22085554
3.19,-140.8456792,3.19,0.06944204,3.19,-149.5333566,3.19,0.073725381,3.19,-80000.3458,3.19,39.44307872
3.2,-140.845605,3.2,0.069833278,3.2,-149.5332778,3.2,0.074140751,3.2,-80000.30363,3.2,39.6653018
3.21,-140.8456408,3.21,0.070224516,3.21,-149.5333158,3.21,0.074556121,3.21,-80000.32396,3.21,39.88752488
3.22,-140.8457662,3.22,0.070615754,3.22,-149.533449,3.22,0.074971492,3.22,-80000.39522,3.22,40.10974816
3.23,-140.8456989,3.23,0.071006992,3.23,-149.5333775,3.23,0.075386862,3.23,-80000.35698,3.23,40.33197143
3.24,-140.8458194,3.24,0.07139823,3.24,-149.5335055,3.24,0.075802233,3.24,-80000.42542,3.24,40.55419474
3.25,-140.8459407,3.25,0.071789469,3.25,-149.5336342,3.25,0.076217604,3.25,-80000.49431,3.25,40.77641827
3.26,-140.8461698,3.26,0.072180708,3.26,-149.5338774,3.26,0.076632976,3.26,-80000.62442,3.26,40.99864216
3.27,-140.8461248,3.27,0.072571947,3.27,-149.5338297,3.27,0.077048348,3.27,-80000.5989,3.27,41.22086603
3.28,-140.8461727,3.28,0.072963187,3.28,-149.5338805,3.28,0.07746372,3.28,-80000.62607,3.28,41.44308996
3.29,-140.8461845,3.29,0.073354426,3.29,-149.533893,3.29,0.077879091,3.29,-80000.63277,3.29,41.66531394
3.3,-140.8461243,3.3,0.073745665,3.3,-149.5338292,3.3,0.078294463,3.3,-80000.59861,3.3,41.88753787
3.31,-140.8461328,3.31,0.074136904,3.31,-149.5338382,3.31,0.078709835,3.31,-80000.60343,3.31,42.10976175
3.32,-140.8461375,3.32,0.074528144,3.32,-149.5338431,3.32,0.079125207,3.32,-80000.60608,3.32,42.33198565
3.33,-140.8463026,3.33,0.074919383,3.33,-149.5340185,3.33,0.079540579,3.33,-80000.69991,3.33,42.5542096
3.34,-140.8463217,3.34,0.075310623,3.34,-149.5340387,3.34,0.079955951,3.34,-80000.71072,3.34,42.77643378
3.35,-140.8461161,3.35,0.075701862,3.35,-149.5338204,3.35,0.080371323,3.35,-80000.59392,3.35,42.99865785
3.36,-140.8460939,3.36,0.076093102,3.36,-149.5337969,3.36,0.080786695,3.36,-80000.58135,3.36,43.22088168
3.37,-140.846236,3.37,0.076484341,3.37,-149.5339478,3.37,0.081202067,3.37,-80000.66208,3.37,43.44310566
3.38,-140.8462236,3.38,0.07687558,3.38,-149.5339346,3.38,0.081617439,3.38,-80000.65502,3.38,43.66532972
3.39,-140.8461791,3.39,0.07726682,3.39,-149.5338873,3.39,0.082032811,3.39,-80000.62972,3.39,43.88755369
3.4,-140.8469012,3.4,0.07765806,3.4,-149.5346539,3.4,0.082448183,3.4,-80001.03986,3.4,44.10977797
3.41,-140.8469012,3.41,0.078049301,3.41,-149.5346539,3.41,0.082863557,3.41,-80001.03986,3.41,44.33200311
3.42,-140.8464787,3.42,0.078440542,3.42,-149.5342054,3.42,0.08327893,3.42,-80000.79991,3.42,44.55422776
3.43,-140.8468505,3.43,0.078831783,3.43,-149.5346001,3.43,0.083694304,3.43,-80001.01107,3.43,44.77645248
3.44,-140.8476617,3.44,0.079223026,3.44,-149.5354614,3.44,0.084109679,3.44,-80001.47183,3.44,44.99867852
3.45,-140.8483228,3.45,0.07961427,3.45,-149.5361633,3.45,0.084525057,3.45,-80001.84737,3.45,45.22090525
3.46,-140.8480915,3.46,0.080005515,3.46,-149.5359177,3.46,0.084940434,3.46,-80001.71598,3.46,45.44313241
3.47,-140.8472979,3.47,0.080396758,3.47,-149.5350752,3.47,0.085355811,3.47,-80001.26523,3.47,45.66535874
3.48,-140.8474719,3.48,0.080788001,3.48,-149.5352599,3.48,0.085771186,3.48,-80001.36404,3.48,45.88758455
3.49,-140.8480192,3.49,0.081179245,3.49,-149.535841,3.49,0.086186563,3.49,-80001.67493,3.49,46.10981118
3.5,-140.8482256,3.5,0.08157049,3.5,-149.5360601,3.5,0.08660194,3.5,-80001.79215,3.5,46.33203814
3.51,-140.8481417,3.51,0.081961735,3.51,-149.535971,3.51,0.087017318,3.51,-80001.74447,3.51,46.5542653
3.52,-140.8475616,3.52,0.082352979,3.52,-149.5353551,3.52,0.087432695,3.52,-80001.41498,3.52,46.7764919
3.53,-140.8476518,3.53,0.082744222,3.53,-149.5354509,3.53,0.087848071,3.53,-80001.46622,3.53,46.99871808
3.54,-140.8481086,3.54,0.083135466,3.54,-149.5359358,3.54,0.088263448,3.54,-80001.72567,3.54,47.2209449
3.55,-140.8482707,3.55,0.083526711,3.55,-149.536108,3.55,0.088678826,3.55,-80001.81777,3.55,47.44317197
3.56,-140.848179,3.56,0.083917956,3.56,-149.5360107,3.56,0.089094204,3.56,-80001.7657,3.56,47.66539919
3.57,-140.8479004,3.57,0.084309201,3.57,-149.5357149,3.57,0.089509581,3.57,-80001.60745,3.57,47.88762608
3.58,-140.847883,3.58,0.084700445,3.58,-149.5356963,3.58,0.089924958,3.58,-80001.59755,3.58,48.10985274
3.59,-140.8478503,3.59,0.085091689,3.59,-149.5356617,3.59,0.090340335,3.59,-80001.57899,3.59,48.33207926
3.6,-140.8479436,3.6,0.085482933,3.6,-149.5357607,3.6,0.090755712,3.6,-80001.63199,3.6,48.55430594
3.61,-140.848092,3.61,0.085874177,3.61,-149.5359182,3.61,0.091171089,3.61,-80001.71626,3.61,48.77653274
3.62,-140.848093,3.62,0.086265422,3.62,-149.5359193,3.62,0.091586467,3.62,-80001.71684,3.62,48.99875971
3.63,-140.8483561,3.63,0.086656667,3.63,-149.5361986,3.63,0.092001845,3.63,-80001.86625,3.63,49.22098695
3.64,-140.848503,3.64,0.087047913,3.64,-149.5363545,3.64,0.092417223,3.64,-80001.94968,3.64,49.44321451
3.65,-140.8494671,3.65,0.08743916,3.65,-149.5373782,3.65,0.092832603,3.65,-80002.49733,3.65,49.66544265
3.66,-140.849502,3.66,0.087830408,3.66,-149.5374152,3.66,0.093247985,3.66,-80002.51713,3.66,49.88767196
3.67,-140.8486487,3.67,0.088221656,3.67,-149.5365093,3.67,0.093663365,3.67,-80002.03249,3.67,50.10990042
3.68,-140.8482831,3.68,0.088612901,3.68,-149.5361211,3.68,0.094078744,3.68,-80001.8248,3.68,50.332128
3.69,-140.8482548,3.69,0.089004146,3.69,-149.5360911,3.69,0.094494122,3.69,-80001.80873,3.69,50.55435514
3.7,-140.8489255,3.7,0.089395392,3.7,-149.5368032,3.7,0.094909501,3.7,-80002.18969,3.7,50.77658284
3.71,-140.8489334,3.71,0.089786639,3.71,-149.5368115,3.71,0.095324881,3.71,-80002.19417,3.71,50.99881122
3.72,-140.8483468,3.72,0.090177885,3.72,-149.5361887,3.72,0.09574026,3.72,-80001.86096,3.72,51.22103889
3.73,-140.8484103,3.73,0.090569131,3.73,-149.5362562,3.73,0.096155638,3.73,-80001.89704,3.73,51.44326631
3.74,-140.8484688,3.74,0.090960376,3.74,-149.5363183,3.74,0.096571017,3.74,-80001.93029,3.74,51.66549385
3.75,-140.8488663,3.75,0.091351623,3.75,-149.5367403,3.75,0.096986396,3.75,-80002.15605,3.75,51.88772175
3.76,-140.8488898,3.76,0.09174287,3.76,-149.5367652,3.76,0.097401776,3.76,-80002.1694,3.76,52.10995001
3.77,-140.8486555,3.77,0.092134116,3.77,-149.5365165,3.77,0.097817155,3.77,-80002.03634,3.77,52.332178
3.78,-140.8484659,3.78,0.092525362,3.78,-149.5363152,3.78,0.098232534,3.78,-80001.92861,3.78,52.55440578
3.79,-140.8486944,3.79,0.092916608,3.79,-149.5365578,3.79,0.098647913,3.79,-80002.05841,3.79,52.77663352
3.8,-140.8507313,3.8,0.09330786,3.8,-149.5387203,3.8,0.099063298,3.8,-80003.21538,3.8,52.99886425
3.81,-140.8513359,3.81,0.093699112,3.81,-149.5393622,3.81,0.099478684,3.81,-80003.5588,3.81,53.22109585
3.82,-140.8509206,3.82,0.094090366,3.82,-149.5389213,3.82,0.09989407,3.82,-80003.32288,3.82,53.44332761
3.83,-140.8573219,3.83,0.094481704,3.83,-149.5457175,3.83,0.100309547,3.83,-80006.95887,3.83,53.6656078
3.84,-140.8734074,3.84,0.094873016,3.84,-149.5627952,3.84,0.100724996,3.84,-80016.09543,3.84,53.887873
3.85,-140.8681971,3.85,0.095264307,3.85,-149.5572635,3.85,0.101140423,3.85,-80013.13597,3.85,54.11012611
3.86,-140.894149,3.86,0.095655755,3.86,-149.5848161,3.86,0.101556017,3.86,-80027.87661,3.86,54.3324691
3.87,-141.1213155,3.87,0.0960478,3.87,-149.8259948,3.87,0.101972244,3.87,-80156.90723,3.87,54.55515029
3.88,-138.7764583,3.88,0.096438916,3.88,-147.3365015,3.88,0.102387484,3.88,-78825.02833,3.88,54.77730406
3.89,-133.4765965,3.89,0.096816182,3.89,-141.7097324,3.89,0.102788021,3.89,-75814.70682,3.89,54.99159125
3.9,-129.2836918,3.9,0.097181545,3.9,-137.2581999,3.9,0.10317592,3.9,-73433.13693,3.9,55.19911738
3.91,-123.8767929,3.91,0.097532984,3.91,-131.5177913,3.91,0.103549037,3.91,-70362.01834,3.91,55.39873494
3.92,-119.8885175,3.92,0.097870975,3.92,-127.2835102,3.92,0.103907876,3.92,-68096.67794,3.92,55.59071375
3.93,-117.0212328,3.93,0.098199658,3.93,-124.2393649,3.93,0.104256833,3.93,-66468.06021,3.93,55.77740557
3.94,-115.5868904,3.94,0.09852156,3.94,-122.716549,3.94,0.104598591,3.94,-65653.35374,3.94,55.96024615
3.95,-113.6334464,3.95,0.098839505,3.95,-120.6426123,3.95,0.104936148,3.95,-64543.79756,3.95,56.14083897
3.96,-111.8140655,3.96,0.099152385,3.96,-118.7110079,3.96,0.105268327,3.96,-63510.38922,3.96,56.31855485
3.97,-109.6740983,3.97,0.099460841,3.97,-116.4390427,3.97,0.105595809,3.97,-62294.88785,3.97,56.49375779
3.98,-107.7165536,3.98,0.09976187,3.98,-114.3607522,3.98,0.105915406,3.98,-61183.00243,3.98,56.66474202
3.99,-107.3405406,3.99,0.100060275,3.99,-113.9615459,3.99,0.106232217,3.99,-60969.42706,3.99,56.83423611
4,-107.0750735,4,0.100357998,4,-113.6797042,4,0.106548305,4,-60818.64173,4,57.00334299
4.01,-109.8293264,4.01,0.100661214,4.01,-116.6038456,4.01,0.106870223,4.01,-62383.05738,4.01,57.17556939
4.02,-109.2151051,4.02,0.10096639,4.02,-115.9517378,4.02,0.107194223,4.02,-62034.17971,4.02,57.34890931
4.03,-108.704692,4.03,0.10126911,4.03,-115.4098412,4.03,0.107515616,4.03,-61744.26505,4.03,57.52085472
4.04,-105.6998542,4.04,0.101565951,4.04,-112.2196583,4.04,0.107830766,4.04,-60037.51717,4.04,57.68946001
4.05,-107.4193916,4.05,0.101859266,4.05,-114.0452607,4.05,0.108142174,4.05,-61014.21445,4.05,57.85606305
4.06,-108.8842516,4.06,0.102160514,4.06,-115.6004765,4.06,0.108462003,4.06,-61846.25492,4.06,58.02717183
4.07,-107.2172859,4.07,0.102461114,4.07,-113.8306886,4.07,0.108781146,4.07,-60899.41838,4.07,58.19791303
4.08,-107.0006214,4.08,0.102758454,4.08,-113.6006597,4.08,0.109096826,4.08,-60776.35296,4.08,58.36680197
4.09,-108.2827262,4.09,0.103058166,4.09,-114.9618476,4.09,0.109415025,4.09,-61504.58848,4.09,58.53703826
4.1,-108.7375781,4.1,0.103359687,4.1,-115.4447558,4.1,0.109735144,4.1,-61762.94435,4.1,58.70830202
4.11,-108.837948,4.11,0.10366189,4.11,-115.5513167,4.11,0.110055988,4.11,-61819.95444,4.11,58.87995354
4.12,-109.8263752,4.12,0.103965794,4.12,-116.6007124,4.12,0.110378638,4.12,-62381.38112,4.12,59.0525712
4.13,-110.0742139,4.13,0.104271572,4.13,-116.8638384,4.13,0.110703276,4.13,-62522.15352,4.13,59.22625269
4.14,-110.0692406,4.14,0.104577501,4.14,-116.8585582,4.14,0.111028076,4.14,-62519.32864,4.14,59.40002068
4.15,-109.2300024,4.15,0.104882203,4.15,-115.967554,4.15,0.111351572,4.15,-62042.64138,4.15,59.57309104
4.16,-108.4006269,4.16,0.105184411,4.16,-115.0870207,4.16,0.111672422,4.16,-61571.55609,4.16,59.74474565
4.17,-108.173071,4.17,0.105485477,4.17,-114.8454286,4.17,0.111992057,4.17,-61442.30431,4.17,59.91575073
4.18,-106.7580754,4.18,0.105784513,4.18,-113.343153,4.18,0.112309539,4.18,-60638.58683,4.18,60.08560322
4.19,-106.3606188,4.19,0.106080236,4.19,-112.9211803,4.19,0.112623503,4.19,-60412.83148,4.19,60.25357421
4.2,-109.9728452,4.2,0.106381979,4.2,-116.756217,4.2,0.112943858,4.2,-62464.57607,4.2,60.42496385
4.21,-107.2444917,4.21,0.106687903,4.21,-113.8595725,4.21,0.113268652,4.21,-60914.8713,4.21,60.59872903
4.22,-106.441062,4.22,0.106984832,4.22,-113.0065854,4.22,0.113583896,4.22,-60458.52321,4.22,60.76738452
4.23,-109.3568146,4.23,0.107284443,4.23,-116.1021883,4.23,0.113901988,4.23,-62114.67072,4.23,60.93756355
4.24,-110.2686849,4.24,0.107589695,4.24,-117.0703047,4.24,0.114226068,4.24,-62632.61302,4.24,61.11094662
4.25,-110.0032711,4.25,0.107895135,4.25,-116.7885196,4.25,0.114550349,4.25,-62481.85801,4.25,61.28443662
4.26,-107.7135658,4.26,0.108198538,4.26,-114.3575801,4.26,0.114872466,4.26,-61181.30536,4.26,61.45676954
4.27,-106.9859443,4.27,0.108496411,4.27,-113.5850773,4.27,0.115188713,4.27,-60768.01636,4.27,61.62596134
